2026-08-01 23:08:27,257 INFO    scraper.main: saved  83. Pop Gun War, Volume 1: Gift (18.97 GBP)
2026-08-01 23:08:28,802 INFO    scraper.main: saved  84. Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics (36.28 GBP)
2026-08-01 23:08:30,207 INFO    scraper.main: saved  85. Patience (10.16 GBP)
2026-08-01 23:08:50,026 INFO    scraper.client: robots.txt missing (404): no crawl restrictions
2026-08-01 23:08:50,028 INFO    scraper.main: resuming: 85 book(s) already on disk
2026-08-01 23:08:50,028 INFO    scraper.main: listing: https://books.toscrape.com/catalogue/page-1.html
2026-08-01 23:08:51,470 INFO    scraper.main: listing: https://books.toscrape.com/catalogue/page-2.html
2026-08-01 23:08:53,162 INFO    scraper.main: listing: https://books.toscrape.com/catalogue/page-3.html
2026-08-01 23:08:54,450 INFO    scraper.main: listing: https://books.toscrape.com/catalogue/page-4.html
2026-08-01 23:08:55,890 INFO    scraper.main: listing: https://books.toscrape.com/catalogue/page-5.html
2026-08-01 23:08:58,767 INFO    scraper.main: saved   1. Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1) (15.44 GBP)
2026-08-01 23:09:00,178 INFO    scraper.main: saved   2. orange: The Complete Collection 1 (orange: The Complete Collection #1) (48.41 GBP)
2026-08-01 23:09:01,706 INFO    scraper.main: saved   3. Online Marketing for Busy Authors: A Step-By-Step Guide (46.35 GBP)
2026-08-01 23:09:03,039 INFO    scraper.main: saved   4. On a Midnight Clear (14.07 GBP)
2026-08-01 23:09:04,554 INFO    scraper.main: saved   5. Obsidian (Lux #1) (14.86 GBP)
2026-08-01 23:09:05,739 INFO    scraper.main: saved   6. My Paris Kitchen: Recipes and Stories (33.37 GBP)
2026-08-01 23:09:07,018 INFO    scraper.main: saved   7. Masks and Shadows (56.40 GBP)
2026-08-01 23:09:08,129 INFO    scraper.main: saved   8. Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed (14.02 GBP)
2026-08-01 23:09:09,517 INFO    scraper.main: saved   9. Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8) (46.91 GBP)
2026-08-01 23:09:10,845 INFO    scraper.main: saved  10. Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4) (45.61 GBP)
2026-08-01 23:09:12,341 INFO    scraper.main: saved  11. Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12) (19.92 GBP)
2026-08-01 23:09:13,522 INFO    scraper.main: saved  12. Layered: Baking, Building, and Styling Spectacular Cakes (40.11 GBP)
2026-08-01 23:09:14,735 INFO    scraper.main: saved  13. Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners) (53.90 GBP)
2026-08-01 23:09:16,274 INFO    scraper.main: saved  14. Join (35.67 GBP)
2026-08-01 23:09:17,406 INFO    scraper.main: saved  15. In the Country We Love: My Family Divided (22.00 GBP)
2026-08-01 23:09:17,437 INFO    scraper.main: listing: https://books.toscrape.com/catalogue/page-6.html
2026-08-01 23:09:19,850 INFO    scraper.main: saved  16. Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine (57.36 GBP)
2026-08-01 23:09:21,109 INFO    scraper.main: saved  17. I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5) (29.17 GBP)
2026-08-01 23:09:22,374 INFO    scraper.main: saved  18. I am a Hero Omnibus Volume 1 (54.63 GBP)
2026-08-01 23:09:23,433 INFO    scraper.main: saved  19. How to Be Miserable: 40 Strategies You Already Use (46.03 GBP)
2026-08-01 23:09:24,661 INFO    scraper.main: saved  20. Her Backup Boyfriend (The Sorensen Family #1) (33.97 GBP)
2026-08-01 23:09:26,112 INFO    scraper.main: saved  21. Giant Days, Vol. 2 (Giant Days #5-8) (22.11 GBP)
2026-08-01 23:09:27,381 INFO    scraper.main: saved  22. Forever and Forever: The Courtship of Henry Longfellow and Fanny Appleton (29.69 GBP)
2026-08-01 23:09:28,595 INFO    scraper.main: saved  23. First and First (Five Boroughs #3) (15.97 GBP)
2026-08-01 23:09:30,019 INFO    scraper.main: saved  24. Fifty Shades Darker (Fifty Shades #2) (21.96 GBP)
2026-08-01 23:09:31,119 INFO    scraper.main: saved  25. Everydata: The Misinformation Hidden in the Little Data You Consume Every Day (54.35 GBP)
2026-08-01 23:09:32,493 INFO    scraper.main: saved  26. Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master (37.97 GBP)
2026-08-01 23:09:33,948 INFO    scraper.main: saved  27. Danganronpa Volume 1 (51.99 GBP)
2026-08-01 23:09:35,250 INFO    scraper.main: saved  28. Crown of Midnight (Throne of Glass #2) (43.29 GBP)
2026-08-01 23:09:36,786 INFO    scraper.main: saved  29. Codename Baboushka, Volume 1: The Conclave of Death (36.72 GBP)
2026-08-01 23:09:37,844 INFO    scraper.main: saved  30. Camp Midnight (17.08 GBP)
2026-08-01 23:09:39,194 INFO    scraper.main: saved  31. Call the Nurse: True Stories of a Country Nurse on a Scottish Isle (29.14 GBP)
2026-08-01 23:09:40,393 INFO    scraper.main: saved  32. Burning (28.81 GBP)
2026-08-01 23:09:41,870 INFO    scraper.main: saved  33. Bossypants (49.46 GBP)
2026-08-01 23:09:42,932 INFO    scraper.main: saved  34. Bitch Planet, Vol. 1: Extraordinary Machine (Bitch Planet (Collected Editions)) (37.92 GBP)
2026-08-01 23:09:44,038 INFO    scraper.main: saved  35. Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3) (28.09 GBP)
2026-08-01 23:09:44,072 INFO    scraper.main: listing: https://books.toscrape.com/catalogue/page-7.html
2026-08-01 23:09:47,032 INFO    scraper.main: saved  36. Algorithms to Live By: The Computer Science of Human Decisions (30.81 GBP)
2026-08-01 23:09:48,189 INFO    scraper.main: saved  37. A World of Flavor: Your Gluten Free Passport (42.95 GBP)
2026-08-01 23:09:49,656 INFO    scraper.main: saved  38. A Piece of Sky, a Grain of Rice: A Memoir in Four Meditations (56.76 GBP)
2026-08-01 23:09:50,845 INFO    scraper.main: saved  39. A Murder in Time (16.64 GBP)
2026-08-01 23:09:52,293 INFO    scraper.main: saved  40. A Flight of Arrows (The Pathfinders #2) (55.53 GBP)
2026-08-01 23:09:53,600 INFO    scraper.main: saved  41. A Fierce and Subtle Poison (28.13 GBP)
2026-08-01 23:09:55,039 INFO    scraper.main: saved  42. A Court of Thorns and Roses (A Court of Thorns and Roses #1) (52.37 GBP)
2026-08-01 23:09:56,470 INFO    scraper.main: saved  43. (Un)Qualified: How God Uses Broken People to Do Big Things (54.00 GBP)
2026-08-01 23:09:58,012 INFO    scraper.main: saved  44. You Are What You Love: The Spiritual Power of Habit (21.87 GBP)
2026-08-01 23:09:59,263 INFO    scraper.main: saved  45. William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4) (43.30 GBP)
2026-08-01 23:10:00,677 INFO    scraper.main: saved  46. Tuesday Nights in 1980 (21.04 GBP)
2026-08-01 23:10:02,157 INFO    scraper.main: saved  47. Tracing Numbers on a Train (41.60 GBP)
2026-08-01 23:10:03,384 INFO    scraper.main: saved  48. Throne of Glass (Throne of Glass #1) (35.07 GBP)
2026-08-01 23:10:04,726 INFO    scraper.main: saved  49. Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History (59.64 GBP)
2026-08-01 23:10:06,149 INFO    scraper.main: saved  50. Thirteen Reasons Why (52.72 GBP)
2026-08-01 23:10:07,329 INFO    scraper.main: saved  51. The White Cat and the Monk: A Retelling of the Poem âPangur BÃ¡nâ (58.08 GBP)
2026-08-01 23:10:08,414 INFO    scraper.main: saved  52. The Wedding Dress (24.12 GBP)
2026-08-01 23:10:09,551 INFO    scraper.main: saved  53. The Vacationers (42.15 GBP)
2026-08-01 23:10:10,866 INFO    scraper.main: saved  54. The Third Wave: An Entrepreneurâs Vision of the Future (12.61 GBP)
